HKATOTTG,name,YEAR,TN_km2,W_km2,AIR_km2,DW_km2,MSW_km2,TN_km2_lag1,heavy
UA26060210000091421,Перегінська селищна громада,2023,2.4365772296895947,2083.359170720341,3.102050119553457,0.0019890426364813016,0.2864083268572208,1.5138824510996574,False
UA26060210000091421,Перегінська селищна громада,2024,1.6672044876617578,2090.155066394985,3.404066905988621,0.0018647274717012205,0.7357800219450417,2.4365772296895947,False
UA26080030000014307,Городенківська міська громада,2019,0.3105700057054363,,10.700112309135648,0.11961010272089996,1.4266708010782712,,False
UA26080030000014307,Городенківська міська громада,2020,4.40814285585046,,11.826001750761607,0.1492199446261146,1.0741006736588485,0.3105700057054363,False
UA26080030000014307,Городенківська міська громада,2021,1.009759023785738,2.734154264888435,13.792544035056206,0.14081341619942817,1.1479708064295184,4.40814285585046,False
UA26080030000014307,Городенківська міська громада,2022,0.6845548293297836,106.2474623707048,7.362720523741141,0.08977261787956617,1.0060029153397716,1.009759023785738,False
UA26080030000014307,Городенківська міська громада,2023,1.1495968274017982,116.16619030161141,1.7968995162566521,0.028699270160737964,0.49515590647863594,0.6845548293297836,False
UA26080030000014307,Городенківська міська громада,2024,1.4471586653289963,133.4735575305573,4.11789811229852,0.10486209250232242,0.4840827036574107,1.1495968274017982,False
UA26080050000081474,Заболотівська селищна громада,2019,0.7444976667897345,,0.02823472283485597,0.03727170709211501,0.23880113840425446,,False
UA26080050000081474,Заболотівська селищна громада,2020,1.371935952008756,,0.028094251576971114,0.04167313983917382,0.1779302599874837,0.7444976667897345,False
UA26080050000081474,Заболотівська селищна громада,2021,0.9879811804568175,296.9936981706873,0.032542508076658205,0.04349926619167693,0.10301225578222742,1.371935952008756,False
UA26080050000081474,Заболотівська селищна громада,2022,1.2689236962265287,,0.05951298959055048,0.043265147428535516,,0.9879811804568175,False
UA26080050000081474,Заболотівська селищна громада,2023,0.749180042052563,15.865760340568151,1.8177449007826592,0.0369907645763453,,1.2689236962265287,False
UA26080050000081474,Заболотівська селищна громада,2024,0.7351329162640774,9.364750525657037,2.504649351839603,0.03488369570807247,,0.749180042052563,False
UA26080070000092582,Коломийська міська громада,2019,14.25725382236915,24.90089123654628,72.87660835229211,6.941043677411012,84.11820357629351,,False
UA26080070000092582,Коломийська міська громада,2020,11.513689518878259,3179.159253910981,63.77029500364822,7.103975434884709,78.71547002346773,14.25725382236915,False
UA26080070000092582,Коломийська міська громада,2021,20.06340153440801,3126.480035117221,39.13268153398451,7.169519360105527,66.61896160138701,11.513689518878259,False
UA26080070000092582,Коломийська міська громада,2022,24.2222505948794,93.29278701341961,27.21789799483903,6.777589888674493,52.584673131715945,20.06340153440801,False
UA26080070000092582,Коломийська міська громада,2023,23.456604742742407,89.38335288962921,29.16652469200132,7.127640852132579,39.80256365113073,24.2222505948794,False
UA26080070000092582,Коломийська міська громада,2024,34.81368488277447,84.33605302261594,54.33341985869156,7.946185872235401,72.29204934488024,23.456604742742407,False
UA26080110000076323,Матеївецька сільська громада,2020,0.24027389837884625,90.28532005483525,0.021528541294744623,,3.553170409226378,,False
UA26080130000058024,Нижньовербізька сільська громада,2021,1.3775679636150115,,0.006579429079952294,,,,False
UA26080130000058024,Нижньовербізька сільська громада,2022,0.39065360162216745,,0.17466328135685855,,,1.3775679636150115,False
UA26080130000058024,Нижньовербізька сільська громада,2023,5.93176652989449,,0.2449809296488487,,,0.39065360162216745,False
UA26080130000058024,Нижньовербізька сільська громада,2024,0.3700928857473165,,0.40227040609145825,,,5.93176652989449,False
UA26080170000041182,Печеніжинська селищна громада,2019,4.606079132572873,,13.015672867587279,0.002170119732660953,1.728283355091183,,False
UA26080170000041182,Печеніжинська селищна громада,2020,4.383641859975125,,11.419766816188416,0.009982550770240383,0.011989911522951766,4.606079132572873,False
UA26080170000041182,Печеніжинська селищна громада,2021,2.132142637339386,,13.16145066062878,0.0003797709532156668,0.022243727259774766,4.383641859975125,False
UA26080170000041182,Печеніжинська селищна громада,2022,1.334623635586486,,16.335522034612005,0.0015190838128626672,0.007107142124464621,2.132142637339386,False
UA26080170000041182,Печеніжинська селищна громада,2023,0.16818427928122387,,7.204254982501199,0.0015190838128626672,0.008571972944010764,1.334623635586486,False
UA26080170000041182,Печеніжинська селищна громада,2024,0.02170119732660953,,5.855525568652416,0.0015190838128626672,0.006944383144515049,0.16818427928122387,False
UA26080210000049380,П'ядицька сільська громада,2019,0.5628038503777837,,0.01846947847014417,0.00039634073970266464,0.12682903670485268,,False
UA26080210000049380,П'ядицька сільська громада,2020,0.18231674026322572,,0.009353641456982885,0.02742677918742439,1.8865819209846835,0.5628038503777837,False
UA26080210000049380,П'ядицька сільська громада,2021,0.13475585149890595,,0.029804823625640377,0.03257920880355903,7.602211728236809,0.18231674026322572,False
UA26080210000049380,П'ядицька сільська громада,2022,0.47560888764319753,,0.07696937165025747,0.02195727697952762,7.365596306634319,0.13475585149890595,False
